activity_id,user_id,activity_type,duration_min,calories_burned,distance_km,date
act-002409,user-0446,running,41,328,3.61,2025-10-08 22:31:44
act-002410,user-0446,walking,56,182,7.15,2025-08-17 08:07:02
act-002411,user-0446,walking,114,515,15.24,2025-09-09 03:34:46
act-002412,user-0446,running,87,972,7.06,2025-09-23 11:05:03
act-002413,user-0447,weight_training,27,142,0.0,2025-09-17 17:43:03
act-002414,user-0447,walking,51,167,5.21,2025-10-17 12:51:44
act-002415,user-0447,walking,107,357,9.01,2025-07-27 07:25:38
act-002416,user-0447,swimming,64,873,0.0,2025-08-31 00:21:02
act-002417,user-0447,walking,79,368,9.55,2025-09-15 16:04:21
act-002418,user-0448,running,25,216,3.03,2025-09-28 21:06:39
act-002419,user-0448,yoga,30,99,0.0,2025-08-22 03:23:25
act-002420,user-0448,yoga,85,234,0.0,2025-08-13 05:55:49
act-002421,user-0448,walking,112,536,12.44,2025-08-24 05:46:14
act-002422,user-0448,swimming,38,539,0.0,2025-09-07 00:25:19
act-002423,user-0448,running,96,836,10.8,2025-09-22 09:56:38
act-002424,user-0448,yoga,64,182,0.0,2025-09-13 02:30:33
act-002425,user-0448,walking,100,476,11.26,2025-10-10 12:31:59
act-002426,user-0449,swimming,74,723,0.0,2025-10-09 08:35:42
act-002427,user-0449,yoga,70,205,0.0,2025-09-24 20:21:19
act-002428,user-0449,weight_training,92,475,0.0,2025-10-13 14:19:58
act-002429,user-0449,weight_training,25,147,0.0,2025-08-09 17:42:09
act-002430,user-0450,cycling,31,294,3.61,2025-08-16 13:06:49
act-002431,user-0450,walking,96,432,7.98,2025-09-17 04:15:44
act-002432,user-0450,weight_training,77,392,0.0,2025-07-29 06:18:40
act-002433,user-0451,yoga,31,77,0.0,2025-10-20 18:05:58
act-002434,user-0451,yoga,38,105,0.0,2025-09-06 04:53:14
act-002435,user-0451,weight_training,82,562,0.0,2025-10-24 04:26:00
act-002436,user-0451,yoga,68,185,0.0,2025-10-22 10:45:53
act-002437,user-0452,swimming,105,1155,0.0,2025-10-06 00:42:38
act-002438,user-0452,weight_training,21,140,0.0,2025-09-21 19:09:42
act-002439,user-0452,cycling,102,690,8.69,2025-10-05 01:11:04
act-002440,user-0452,running,24,249,3.19,2025-10-09 17:14:13
act-002441,user-0452,swimming,109,1248,0.0,2025-09-15 13:36:56
act-002442,user-0452,cycling,60,573,5.93,2025-09-29 22:02:46
act-002443,user-0452,weight_training,120,642,0.0,2025-08-25 18:24:43
act-002444,user-0452,yoga,43,146,0.0,2025-09-25 10:36:11
act-002445,user-0453,running,112,1326,15.25,2025-10-13 16:20:51
act-002446,user-0453,yoga,19,55,0.0,2025-08-02 00:23:24
act-002447,user-0453,yoga,86,249,0.0,2025-09-03 14:33:55
act-002448,user-0453,swimming,99,1083,0.0,2025-10-03 15:47:30
act-002449,user-0453,running,112,1001,10.88,2025-08-29 10:07:42
act-002450,user-0454,running,31,362,2.68,2025-08-14 22:30:54
act-002451,user-0454,swimming,84,1025,0.0,2025-10-02 22:59:26
act-002452,user-0454,running,32,318,4.74,2025-09-15 08:56:46
act-002453,user-0454,swimming,83,892,0.0,2025-09-04 14:39:45
act-002454,user-0454,cycling,56,434,4.86,2025-08-25 18:11:03
act-002455,user-0454,swimming,19,270,0.0,2025-09-04 08:30:52
act-002456,user-0455,swimming,74,752,0.0,2025-10-05 20:13:12
act-002457,user-0455,yoga,60,190,0.0,2025-08-08 15:54:54
act-002458,user-0455,running,24,193,3.14,2025-09-26 20:37:34
act-002459,user-0455,running,89,994,7.8,2025-09-22 00:41:47
act-002460,user-0455,swimming,106,1522,0.0,2025-07-28 08:10:24
act-002461,user-0455,swimming,101,1232,0.0,2025-08-30 16:05:37
act-002462,user-0455,cycling,103,664,8.61,2025-08-13 04:38:16
act-002463,user-0455,cycling,99,683,10.56,2025-10-06 20:59:14
act-002464,user-0456,swimming,36,489,0.0,2025-10-13 23:22:01
act-002465,user-0456,weight_training,15,105,0.0,2025-10-11 20:17:08
act-002466,user-0456,swimming,85,1122,0.0,2025-09-11 16:05:07
act-002467,user-0457,yoga,85,282,0.0,2025-08-16 06:38:41
act-002468,user-0457,weight_training,78,473,0.0,2025-08-06 13:48:00
act-002469,user-0457,swimming,24,262,0.0,2025-10-23 18:21:34
act-002470,user-0457,swimming,38,418,0.0,2025-09-15 03:32:42
act-002471,user-0457,running,116,1043,9.46,2025-09-16 14:25:58
act-002472,user-0457,swimming,70,854,0.0,2025-10-21 20:32:20
act-002473,user-0458,swimming,111,1240,0.0,2025-09-21 23:20:32
act-002474,user-0458,weight_training,71,478,0.0,2025-08-26 20:06:04
act-002475,user-0458,cycling,84,720,7.29,2025-10-04 12:53:23
act-002476,user-0458,yoga,72,195,0.0,2025-09-17 17:32:30
act-002477,user-0458,yoga,24,82,0.0,2025-08-24 22:09:35
act-002478,user-0458,yoga,40,112,0.0,2025-10-10 04:28:44
act-002479,user-0458,swimming,95,1071,0.0,2025-10-11 02:28:43
act-002480,user-0459,cycling,114,971,14.2,2025-10-12 01:52:12
act-002481,user-0459,weight_training,25,137,0.0,2025-10-05 19:47:33
act-002482,user-0459,weight_training,59,418,0.0,2025-08-26 08:04:09
act-002483,user-0459,running,26,276,3.77,2025-10-10 05:14:25
act-002484,user-0459,swimming,40,566,0.0,2025-10-02 03:21:38
act-002485,user-0460,yoga,19,48,0.0,2025-09-25 07:05:32
act-002486,user-0460,walking,97,437,13.34,2025-08-14 09:26:05
act-002487,user-0460,swimming,70,808,0.0,2025-09-01 01:09:43
act-002488,user-0461,swimming,118,1653,0.0,2025-07-31 22:17:19
act-002489,user-0461,weight_training,90,540,0.0,2025-09-06 20:06:23
act-002490,user-0461,weight_training,20,101,0.0,2025-09-18 07:16:46
act-002491,user-0461,swimming,39,515,0.0,2025-09-10 03:33:34
act-002492,user-0462,walking,88,310,9.49,2025-08-29 13:14:47
act-002493,user-0462,weight_training,98,558,0.0,2025-10-21 04:04:26
act-002494,user-0462,weight_training,100,708,0.0,2025-08-13 06:53:14
act-002495,user-0462,weight_training,89,534,0.0,2025-10-21 21:37:45
act-002496,user-0462,swimming,21,272,0.0,2025-07-29 00:13:16
act-002497,user-0462,cycling,99,699,14.5,2025-08-05 13:16:26
act-002498,user-0462,cycling,108,892,16.17,2025-08-08 05:22:44
act-002499,user-0463,yoga,105,252,0.0,2025-08-29 05:33:33
act-002500,user-0463,walking,105,339,10.29,2025-10-03 14:04:12
act-002501,user-0463,running,82,715,10.88,2025-10-20 13:03:37
act-002502,user-0464,cycling,115,830,15.81,2025-08-07 09:59:23
act-002503,user-0464,weight_training,105,592,0.0,2025-08-03 09:45:21
act-002504,user-0464,yoga,95,251,0.0,2025-09-23 01:50:43
act-002505,user-0464,swimming,47,631,0.0,2025-09-08 19:09:52
act-002506,user-0465,walking,76,247,8.13,2025-08-09 15:47:30
act-002507,user-0465,cycling,107,878,14.21,2025-10-09 14:14:21
act-002508,user-0465,weight_training,27,135,0.0,2025-10-13 17:13:05
act-002509,user-0465,weight_training,115,586,0.0,2025-08-19 19:27:08
act-002510,user-0465,walking,66,234,8.6,2025-08-11 11:25:47
act-002511,user-0465,yoga,27,72,0.0,2025-08-19 00:25:33
act-002512,user-0466,walking,76,340,11.3,2025-10-08 09:14:16
act-002513,user-0466,swimming,112,1086,0.0,2025-09-21 16:24:29
act-002514,user-0466,running,89,817,13.17,2025-10-07 12:19:26
act-002515,user-0466,swimming,25,347,0.0,2025-10-17 15:33:41
act-002516,user-0466,running,31,290,3.07,2025-10-03 00:47:58
act-002517,user-0466,cycling,107,856,9.18,2025-09-19 09:26:20
act-002518,user-0466,running,61,576,5.32,2025-08-01 06:51:54
act-002519,user-0466,walking,30,118,3.46,2025-08-16 18:24:30
act-002520,user-0467,swimming,40,523,0.0,2025-08-13 08:55:42
act-002521,user-0467,weight_training,70,502,0.0,2025-08-03 03:22:03
act-002522,user-0467,running,104,928,11.0,2025-10-10 18:43:04
act-002523,user-0468,swimming,49,592,0.0,2025-09-18 05:05:56
act-002524,user-0468,walking,79,318,6.5,2025-08-31 05:48:32
act-002525,user-0468,weight_training,68,364,0.0,2025-09-26 09:17:45
act-002526,user-0469,swimming,78,967,0.0,2025-10-24 13:19:41
act-002527,user-0469,weight_training,54,268,0.0,2025-09-02 00:39:02
act-002528,user-0469,yoga,23,66,0.0,2025-08-28 09:40:46
act-002529,user-0469,swimming,74,814,0.0,2025-08-12 19:14:34
act-002530,user-0470,walking,109,443,14.11,2025-09-05 05:18:01
act-002531,user-0470,running,76,899,9.72,2025-10-17 22:43:01
act-002532,user-0470,swimming,113,1095,0.0,2025-10-23 13:25:52
act-002533,user-0470,walking,36,139,4.07,2025-09-23 09:34:32
act-002534,user-0470,swimming,89,886,0.0,2025-09-22 16:12:36
act-002535,user-0471,weight_training,59,368,0.0,2025-10-18 03:26:36
act-002536,user-0471,walking,86,403,10.92,2025-09-05 10:14:41
act-002537,user-0471,walking,42,192,3.45,2025-09-24 22:31:55
act-002538,user-0471,swimming,82,966,0.0,2025-10-06 11:58:41
act-002539,user-0471,running,51,477,4.23,2025-09-10 14:53:01
act-002540,user-0471,weight_training,38,217,0.0,2025-08-02 19:29:54
act-002541,user-0471,swimming,54,559,0.0,2025-09-13 07:52:57
act-002542,user-0472,yoga,62,158,0.0,2025-09-10 00:22:27
act-002543,user-0472,cycling,25,206,2.97,2025-08-30 16:07:26
act-002544,user-0472,walking,91,374,12.57,2025-10-18 17:53:20
act-002545,user-0472,cycling,17,130,2.4,2025-09-22 15:08:32
act-002546,user-0473,running,68,814,7.75,2025-08-08 04:47:23
act-002547,user-0473,yoga,59,150,0.0,2025-08-30 16:06:33
act-002548,user-0473,weight_training,107,706,0.0,2025-09-25 07:33:23
act-002549,user-0473,yoga,70,220,0.0,2025-10-19 03:14:07
act-002550,user-0473,running,59,672,8.61,2025-08-26 04:29:27
act-002551,user-0474,running,111,964,10.34,2025-10-22 13:07:39
act-002552,user-0474,yoga,50,177,0.0,2025-08-24 18:44:53
act-002553,user-0474,swimming,52,526,0.0,2025-10-01 18:51:08
act-002554,user-0474,yoga,74,197,0.0,2025-09-17 13:20:00
act-002555,user-0474,cycling,66,507,9.06,2025-07-28 08:00:57
act-002556,user-0474,cycling,105,748,13.96,2025-09-11 11:04:11
act-002557,user-0474,walking,88,324,9.21,2025-09-29 14:05:14
act-002558,user-0475,walking,109,382,14.61,2025-08-10 01:17:19
act-002559,user-0475,cycling,40,354,5.17,2025-08-03 10:36:44
act-002560,user-0475,weight_training,90,639,0.0,2025-09-15 21:39:45
act-002561,user-0475,walking,41,186,4.36,2025-10-03 08:24:55
act-002562,user-0475,running,58,533,6.71,2025-08-25 15:45:45
act-002563,user-0476,cycling,16,124,2.34,2025-09-20 02:14:28
act-002564,user-0476,weight_training,69,337,0.0,2025-08-27 13:00:42
act-002565,user-0476,cycling,102,769,12.1,2025-09-09 07:44:33
act-002566,user-0476,running,44,439,5.96,2025-09-17 09:45:00
act-002567,user-0476,walking,43,143,5.32,2025-08-07 01:38:03
act-002568,user-0476,cycling,117,1090,14.68,2025-09-19 11:27:11
act-002569,user-0476,weight_training,87,573,0.0,2025-09-10 07:49:13
act-002570,user-0477,yoga,107,377,0.0,2025-08-26 17:55:05
act-002571,user-0477,walking,83,315,11.45,2025-08-13 17:53:33
act-002572,user-0477,cycling,112,1047,11.79,2025-09-07 05:23:12
act-002573,user-0477,cycling,52,339,5.42,2025-08-06 22:05:06
act-002574,user-0477,cycling,63,459,9.03,2025-08-14 21:06:03
act-002575,user-0477,weight_training,18,127,0.0,2025-10-20 21:20:08
act-002576,user-0478,yoga,61,170,0.0,2025-09-30 07:14:44
act-002577,user-0478,swimming,92,930,0.0,2025-08-05 20:03:56
act-002578,user-0478,running,97,983,12.5,2025-10-23 23:30:40
act-002579,user-0478,cycling,86,821,9.63,2025-08-07 21:34:26
act-002580,user-0478,cycling,34,250,3.68,2025-09-16 23:05:42
act-002581,user-0478,weight_training,41,201,0.0,2025-09-08 02:12:56
act-002582,user-0479,running,22,260,3.25,2025-09-04 14:37:55
act-002583,user-0479,swimming,104,1464,0.0,2025-10-08 05:15:46
act-002584,user-0479,swimming,60,726,0.0,2025-08-14 22:45:27
act-002585,user-0479,running,116,1300,13.2,2025-10-17 20:32:37
act-002586,user-0479,walking,70,271,9.6,2025-09-14 16:39:45
act-002587,user-0479,running,87,856,10.99,2025-09-19 15:37:13
act-002588,user-0480,swimming,79,815,0.0,2025-09-12 10:56:34
act-002589,user-0480,yoga,83,235,0.0,2025-09-05 01:40:14
act-002590,user-0480,swimming,17,166,0.0,2025-08-02 17:37:25
act-002591,user-0480,weight_training,84,542,0.0,2025-10-17 12:56:04
act-002592,user-0480,weight_training,66,372,0.0,2025-08-18 12:59:07
act-002593,user-0480,cycling,19,158,1.6,2025-09-20 05:13:50
act-002594,user-0480,cycling,27,185,2.53,2025-10-24 09:22:34
act-002595,user-0481,running,15,162,1.23,2025-09-29 00:20:05
act-002596,user-0481,walking,45,212,4.64,2025-09-13 00:44:55
act-002597,user-0481,swimming,19,236,0.0,2025-08-18 17:54:30
act-002598,user-0481,weight_training,23,147,0.0,2025-09-11 07:22:10
act-002599,user-0481,running,88,973,8.91,2025-09-05 12:23:59
act-002600,user-0481,yoga,45,128,0.0,2025-08-20 20:39:42
act-002601,user-0482,swimming,76,790,0.0,2025-09-08 09:27:29
act-002602,user-0482,running,65,619,8.39,2025-07-31 08:29:56
act-002603,user-0482,yoga,108,367,0.0,2025-08-08 14:55:49
act-002604,user-0482,weight_training,103,601,0.0,2025-08-21 14:53:04
act-002605,user-0482,cycling,16,116,1.53,2025-09-16 10:25:02
act-002606,user-0483,running,81,825,7.28,2025-09-07 10:36:17
act-002607,user-0483,yoga,110,359,0.0,2025-08-14 12:58:06
act-002608,user-0483,swimming,87,961,0.0,2025-10-17 10:30:26
act-002609,user-0483,swimming,16,159,0.0,2025-10-18 12:14:02
act-002610,user-0484,weight_training,97,597,0.0,2025-09-26 21:07:58
act-002611,user-0484,walking,50,238,6.16,2025-09-25 04:29:21
act-002612,user-0484,running,115,943,13.99,2025-08-18 23:16:35
act-002613,user-0484,cycling,97,810,10.64,2025-09-02 11:02:43
act-002614,user-0485,weight_training,102,613,0.0,2025-09-26 11:20:40
act-002615,user-0485,swimming,72,877,0.0,2025-08-08 08:22:17
act-002616,user-0485,swimming,41,534,0.0,2025-08-04 15:53:51
act-002617,user-0486,running,80,874,8.94,2025-10-02 07:23:14
act-002618,user-0486,walking,55,259,4.99,2025-07-31 01:09:29
act-002619,user-0486,weight_training,42,230,0.0,2025-08-02 23:09:43
act-002620,user-0486,weight_training,89,500,0.0,2025-09-13 00:35:17
act-002621,user-0487,cycling,105,726,8.47,2025-07-29 01:57:12
act-002622,user-0487,cycling,27,203,3.93,2025-09-26 01:49:26
act-002623,user-0487,swimming,110,1520,0.0,2025-09-23 21:12:28
act-002624,user-0488,yoga,28,100,0.0,2025-10-18 13:16:29
act-002625,user-0488,cycling,15,133,1.67,2025-09-12 20:14:32
act-002626,user-0488,walking,93,440,10.46,2025-08-07 19:34:02
act-002627,user-0488,swimming,23,242,0.0,2025-08-21 13:10:03
act-002628,user-0489,cycling,89,584,13.05,2025-09-16 00:24:00
act-002629,user-0489,yoga,56,181,0.0,2025-09-25 21:26:02
act-002630,user-0489,running,26,214,2.16,2025-09-04 17:35:49
act-002631,user-0489,cycling,96,836,11.24,2025-10-16 15:57:10
act-002632,user-0489,yoga,103,287,0.0,2025-08-08 16:35:17
act-002633,user-0490,swimming,104,1112,0.0,2025-09-10 00:50:50
act-002634,user-0490,swimming,41,547,0.0,2025-08-24 23:39:52
act-002635,user-0490,swimming,46,635,0.0,2025-09-13 05:46:49
act-002636,user-0490,swimming,54,525,0.0,2025-10-19 12:37:39
act-002637,user-0491,yoga,57,158,0.0,2025-10-09 20:30:36
act-002638,user-0491,walking,91,366,11.72,2025-09-04 18:20:45
act-002639,user-0491,cycling,41,283,5.18,2025-09-24 16:27:38
act-002640,user-0491,cycling,92,620,12.21,2025-10-24 04:39:17
act-002641,user-0491,swimming,52,521,0.0,2025-08-13 07:54:22
act-002642,user-0491,yoga,73,211,0.0,2025-08-29 20:02:03
act-002643,user-0491,running,88,961,9.54,2025-08-18 04:09:02
act-002644,user-0491,walking,59,219,6.71,2025-10-03 08:49:09
act-002645,user-0492,swimming,117,1582,0.0,2025-08-08 14:20:23
act-002646,user-0492,walking,85,367,7.81,2025-08-09 20:15:02
act-002647,user-0492,yoga,49,125,0.0,2025-09-29 22:37:42
act-002648,user-0492,walking,45,173,4.73,2025-07-28 12:57:39
act-002649,user-0492,running,74,619,8.96,2025-09-19 03:33:24
act-002650,user-0492,swimming,118,1308,0.0,2025-08-20 06:52:50
act-002651,user-0493,running,61,541,5.03,2025-07-28 11:18:38
act-002652,user-0493,yoga,88,223,0.0,2025-08-14 04:16:07
act-002653,user-0493,running,78,818,9.57,2025-09-21 21:10:09
act-002654,user-0493,weight_training,117,634,0.0,2025-08-05 03:07:58
act-002655,user-0493,swimming,39,510,0.0,2025-10-12 05:34:23
act-002656,user-0493,weight_training,43,294,0.0,2025-08-14 23:32:12
act-002657,user-0494,swimming,111,1497,0.0,2025-08-18 14:32:56
act-002658,user-0494,walking,85,309,12.46,2025-09-14 07:21:30
act-002659,user-0494,swimming,109,1389,0.0,2025-08-31 05:11:09
act-002660,user-0494,swimming,75,849,0.0,2025-08-14 13:24:52
act-002661,user-0494,cycling,66,512,6.54,2025-09-18 11:47:13
act-002662,user-0494,cycling,68,447,10.12,2025-10-07 09:21:02
act-002663,user-0495,swimming,106,1222,0.0,2025-08-27 13:18:52
act-002664,user-0495,yoga,41,100,0.0,2025-10-24 04:27:16
act-002665,user-0495,walking,29,121,3.65,2025-08-06 03:17:32
act-002666,user-0495,swimming,17,185,0.0,2025-07-28 16:02:57
act-002667,user-0495,weight_training,24,115,0.0,2025-10-19 13:59:27
act-002668,user-0496,cycling,94,674,13.92,2025-09-03 10:42:16
act-002669,user-0496,cycling,48,329,3.9,2025-08-01 11:36:51
act-002670,user-0496,weight_training,74,527,0.0,2025-08-02 20:42:50
act-002671,user-0496,weight_training,83,413,0.0,2025-10-14 04:06:43
act-002672,user-0497,cycling,52,351,5.67,2025-08-20 01:55:02
act-002673,user-0497,weight_training,52,255,0.0,2025-08-07 10:30:38
act-002674,user-0497,weight_training,75,389,0.0,2025-10-16 09:47:29
act-002675,user-0497,walking,77,278,9.8,2025-10-23 21:41:52
act-002676,user-0497,weight_training,51,316,0.0,2025-09-25 20:25:56
act-002677,user-0498,walking,120,384,16.26,2025-08-28 06:31:11
act-002678,user-0498,yoga,26,70,0.0,2025-09-19 08:10:24
act-002679,user-0498,cycling,31,206,4.48,2025-10-13 14:19:38
act-002680,user-0498,swimming,39,409,0.0,2025-10-16 18:07:01
act-002681,user-0498,weight_training,20,118,0.0,2025-10-21 07:41:54
act-002682,user-0498,weight_training,25,164,0.0,2025-10-16 03:14:29
act-002683,user-0498,weight_training,63,437,0.0,2025-08-31 02:16:18
act-002684,user-0498,yoga,67,219,0.0,2025-08-23 17:16:38
act-002685,user-0499,weight_training,85,583,0.0,2025-10-08 20:18:52
act-002686,user-0499,running,23,189,2.81,2025-10-09 19:06:18
act-002687,user-0499,swimming,39,452,0.0,2025-09-29 05:14:25
act-002688,user-0499,walking,104,459,13.93,2025-08-11 02:38:02
act-002689,user-0499,cycling,65,622,7.04,2025-08-13 10:23:44
act-002690,user-0500,yoga,17,47,0.0,2025-08-23 12:37:18
act-002691,user-0500,cycling,27,229,3.46,2025-10-20 07:07:00
act-002692,user-0500,weight_training,33,168,0.0,2025-10-08 04:21:35
